"ROW","COLUMN","elev.ground.m","long","lat","head.m","WTD.m"
"81","98",NA,445170.676741662,5438027.55720545,NA,NA
"81","99",NA,445278.01071976,5438027.55720545,NA,NA
"81","100",NA,445385.344697858,5438027.55720545,NA,NA
"82","1",NA,434759.280866144,5437923.96205803,NA,NA
"82","2",NA,434866.614844242,5437923.96205803,NA,NA
"82","3",NA,434973.948822341,5437923.96205803,NA,NA
"82","4",NA,435081.282800439,5437923.96205803,NA,NA
"82","5",NA,435188.616778537,5437923.96205803,NA,NA
"82","6",NA,435295.950756635,5437923.96205803,NA,NA
"82","7",NA,435403.284734733,5437923.96205803,NA,NA
"82","8",NA,435510.618712831,5437923.96205803,NA,NA
"82","9",NA,435617.952690929,5437923.96205803,NA,NA
"82","10",NA,435725.286669027,5437923.96205803,NA,NA
"82","11",NA,435832.620647126,5437923.96205803,NA,NA
"82","12",NA,435939.954625224,5437923.96205803,NA,NA
"82","13",NA,436047.288603322,5437923.96205803,NA,NA
"82","14",NA,436154.62258142,5437923.96205803,NA,NA
"82","15",NA,436261.956559518,5437923.96205803,NA,NA
"82","16",NA,436369.290537616,5437923.96205803,NA,NA
"82","17",NA,436476.624515714,5437923.96205803,NA,NA
"82","18",NA,436583.958493812,5437923.96205803,NA,NA
"82","19",NA,436691.29247191,5437923.96205803,NA,NA
"82","20",NA,436798.626450009,5437923.96205803,NA,NA
"82","21",NA,436905.960428107,5437923.96205803,NA,NA
"82","22",NA,437013.294406205,5437923.96205803,NA,NA
"82","23",NA,437120.628384303,5437923.96205803,NA,NA
"82","24",NA,437227.962362401,5437923.96205803,NA,NA
"82","25",16.235301400616,437335.296340499,5437923.96205803,16.6548671722412,-0.419566124677658
"82","26",17,437442.630318597,5437923.96205803,20.2762241363525,-3.27622485160828
"82","27",32.902100460571,437549.964296695,5437923.96205803,24.4999141693115,8.40218544006348
"82","28",37.000000000012,437657.298274794,5437923.96205803,28.3417892456055,8.65821170806885
"82","29",39,437764.632252892,5437923.96205803,31.7664413452148,7.23355913162231
"82","30",40.591069603026,437871.96623099,5437923.96205803,34.8214340209961,5.76963472366333
"82","31",38.400508143952,437979.300209088,5437923.96205803,37.7699279785156,0.630581319332123
"82","32",41.911199238978,438086.634187186,5437923.96205803,41.9371604919434,-0.0259620640426874
"82","33",41.721709682048,438193.968165284,5437923.96205803,40.7596130371094,0.962096989154816
"82","34",39.186606938689,438301.302143382,5437923.96205803,40.376880645752,-1.19027268886566
"82","35",39.85649326189,438408.63612148,5437923.96205803,40.1099853515625,-0.253489941358566
"82","36",38.904261301224,438515.970099578,5437923.96205803,39.8737754821777,-0.969514667987823
"82","37",39.448424660662,438623.304077677,5437923.96205803,39.6336059570313,-0.1851816624403
"82","38",43.715029407994,438730.638055775,5437923.96205803,39.3796882629395,4.3353419303894
"82","39",43.882780798963,438837.972033873,5437923.96205803,39.0337295532227,4.84905099868774
"82","40",45.174480284961,438945.306011971,5437923.96205803,38.6063041687012,6.56817436218262
"82","41",46.833114510561,439052.639990069,5437923.96205803,38.1031074523926,8.73000526428223
"82","42",48.154781398552,439159.973968167,5437923.96205803,37.3021850585938,10.8525953292847
"82","43",48.000000000005,439267.307946265,5437923.96205803,36.6552505493164,11.3447494506836
"82","44",43.166660915359,439374.641924363,5437923.96205803,36.0746688842773,7.09199047088623
"82","45",39.16787185829,439481.975902462,5437923.96205803,35.1606178283691,4.00725746154785
"82","46",42.304054438941,439589.30988056,5437923.96205803,33.9729690551758,8.33108520507813
"82","47",36.358815403135,439696.643858658,5437923.96205803,32.3802757263184,3.97853660583496
"82","48",35.569219253246,439803.977836756,5437923.96205803,30.113899230957,5.45531797409058
"82","49",25.389670504861,439911.311814854,5437923.96205803,25.0051498413086,0.384520828723907
"82","50",26.87087106571,440018.645792952,5437923.96205803,27.0000286102295,-0.129157081246376
"82","51",28.34981385659,440125.97977105,5437923.96205803,27.6266841888428,0.723129630088806
"82","52",31.744335814181,440233.313749148,5437923.96205803,27.6813926696777,4.06294202804565
"82","53",38.581601275694,440340.647727247,5437923.96205803,27.3133850097656,11.2682151794434
"82","54",36.520277432369,440447.981705345,5437923.96205803,27.004789352417,9.51548957824707
"82","55",41.736555352584,440555.315683443,5437923.96205803,26.6265964508057,15.1099605560303
"82","56",44.635307422881,440662.649661541,5437923.96205803,26.112735748291,18.5225715637207
"82","57",38.063818291266,440769.983639639,5437923.96205803,25.7724189758301,12.2914018630981
"82","58",29.174623207545,440877.317617737,5437923.96205803,29.151403427124,0.0232196841388941
"82","59",18.676858954073,440984.651595835,5437923.96205803,18.7469043731689,-0.0700455978512764
"82","60",20.350299291472,441091.985573933,5437923.96205803,20.3969306945801,-0.0466312952339649
"82","61",18.041256768203,441199.319552031,5437923.96205803,19.3009204864502,-1.25966477394104
"82","62",13.434319000098,441306.65353013,5437923.96205803,19.3537216186523,-5.91940259933472
"82","63",3.1354824126129,441413.987508228,5437923.96205803,20.0811347961426,-16.9456520080566
"82","64",0,441521.321486326,5437923.96205803,20.7317810058594,-20.7317810058594
"82","65",NA,441628.655464424,5437923.96205803,NA,NA
"82","66",NA,441735.989442522,5437923.96205803,NA,NA
"82","67",1.8146859809091,441843.32342062,5437923.96205803,27.4409255981445,-25.6262397766113
"82","68",NA,441950.657398718,5437923.96205803,NA,NA
"82","69",NA,442057.991376816,5437923.96205803,NA,NA
"82","70",NA,442165.325354915,5437923.96205803,NA,NA
"82","71",NA,442272.659333013,5437923.96205803,NA,NA
"82","72",NA,442379.993311111,5437923.96205803,NA,NA
"82","73",NA,442487.327289209,5437923.96205803,NA,NA
"82","74",NA,442594.661267307,5437923.96205803,NA,NA
"82","75",NA,442701.995245405,5437923.96205803,NA,NA
"82","76",NA,442809.329223503,5437923.96205803,NA,NA
"82","77",NA,442916.663201601,5437923.96205803,NA,NA
"82","78",NA,443023.997179699,5437923.96205803,NA,NA
"82","79",NA,443131.331157798,5437923.96205803,NA,NA
"82","80",NA,443238.665135896,5437923.96205803,NA,NA
"82","81",NA,443345.999113994,5437923.96205803,NA,NA
"82","82",NA,443453.333092092,5437923.96205803,NA,NA
"82","83",NA,443560.66707019,5437923.96205803,NA,NA
"82","84",NA,443668.001048288,5437923.96205803,NA,NA
"82","85",NA,443775.335026386,5437923.96205803,NA,NA
"82","86",NA,443882.669004484,5437923.96205803,NA,NA
"82","87",NA,443990.002982583,5437923.96205803,NA,NA
"82","88",NA,444097.336960681,5437923.96205803,NA,NA
"82","89",NA,444204.670938779,5437923.96205803,NA,NA
"82","90",NA,444312.004916877,5437923.96205803,NA,NA
"82","91",NA,444419.338894975,5437923.96205803,NA,NA
"82","92",NA,444526.672873073,5437923.96205803,NA,NA
"82","93",NA,444634.006851171,5437923.96205803,NA,NA
"82","94",NA,444741.340829269,5437923.96205803,NA,NA
"82","95",NA,444848.674807367,5437923.96205803,NA,NA
"82","96",NA,444956.008785466,5437923.96205803,NA,NA
"82","97",NA,445063.342763564,5437923.96205803,NA,NA
"82","98",NA,445170.676741662,5437923.96205803,NA,NA
"82","99",NA,445278.01071976,5437923.96205803,NA,NA
"82","100",NA,445385.344697858,5437923.96205803,NA,NA
"83","1",NA,434759.280866144,5437820.36691061,NA,NA
"83","2",NA,434866.614844242,5437820.36691061,NA,NA
"83","3",NA,434973.948822341,5437820.36691061,NA,NA
"83","4",NA,435081.282800439,5437820.36691061,NA,NA
"83","5",NA,435188.616778537,5437820.36691061,NA,NA
"83","6",NA,435295.950756635,5437820.36691061,NA,NA
"83","7",NA,435403.284734733,5437820.36691061,NA,NA
"83","8",NA,435510.618712831,5437820.36691061,NA,NA
"83","9",NA,435617.952690929,5437820.36691061,NA,NA
"83","10",NA,435725.286669027,5437820.36691061,NA,NA
"83","11",NA,435832.620647126,5437820.36691061,NA,NA
"83","12",NA,435939.954625224,5437820.36691061,NA,NA
"83","13",NA,436047.288603322,5437820.36691061,NA,NA
"83","14",NA,436154.62258142,5437820.36691061,NA,NA
"83","15",NA,436261.956559518,5437820.36691061,NA,NA
"83","16",NA,436369.290537616,5437820.36691061,NA,NA
"83","17",NA,436476.624515714,5437820.36691061,NA,NA
"83","18",NA,436583.958493812,5437820.36691061,NA,NA
"83","19",NA,436691.29247191,5437820.36691061,NA,NA
"83","20",NA,436798.626450009,5437820.36691061,NA,NA
"83","21",NA,436905.960428107,5437820.36691061,NA,NA
"83","22",NA,437013.294406205,5437820.36691061,NA,NA
"83","23",NA,437120.628384303,5437820.36691061,NA,NA
"83","24",9.8166805414599,437227.962362401,5437820.36691061,9.86064910888672,-0.043968603014946
"83","25",15.414437315383,437335.296340499,5437820.36691061,15.2492551803589,0.165181994438171
"83","26",16.418882581342,437442.630318597,5437820.36691061,19.3806858062744,-2.9618034362793
"83","27",31.49388874665,437549.964296695,5437820.36691061,23.6137714385986,7.88011837005615
"83","28",35.577921679665,437657.298274794,5437820.36691061,27.3978443145752,8.18007755279541
"83","29",36.877795317976,437764.632252892,5437820.36691061,30.8016796112061,6.07611656188965
"83","30",41.616538923982,437871.96623099,5437820.36691061,33.8785400390625,7.73799896240234
"83","31",39,437979.300209088,5437820.36691061,36.8943672180176,2.10563111305237
"83","32",41.08922196514,438086.634187186,5437820.36691061,40.9996032714844,0.0896182581782341
"83","33",41.999999999999,438193.968165284,5437820.36691061,41.9933013916016,0.00670007057487965
"83","34",40.014411799474,438301.302143382,5437820.36691061,40.2114372253418,-0.19702410697937
"83","35",38.882393177576,438408.63612148,5437820.36691061,39.7578315734863,-0.875437378883362
"83","36",38.798591180171,438515.970099578,5437820.36691061,39.5465202331543,-0.747926771640778
"83","37",39.277750173886,438623.304077677,5437820.36691061,39.3284530639648,-0.0506996922194958
"83","38",41.966572309766,438730.638055775,5437820.36691061,39.3096199035645,2.6569504737854
"83","39",44.779439077202,438837.972033873,5437820.36691061,39.0195808410645,5.75985908508301
"83","40",43.706211451382,438945.306011971,5437820.36691061,38.6354141235352,5.07079553604126
"83","41",46.22107230817,439052.639990069,5437820.36691061,38.1759986877441,8.04507350921631
"83","42",51.984745538993,439159.973968167,5437820.36691061,37.4162368774414,14.568510055542
"83","43",49.026923061156,439267.307946265,5437820.36691061,36.8317413330078,12.195182800293
"83","44",45.683948785221,439374.641924363,5437820.36691061,36.3568382263184,9.32711029052734
"83","45",40.35412788928,439481.975902462,5437820.36691061,35.5672569274902,4.78687429428101
"83","46",41.314743816355,439589.30988056,5437820.36691061,34.6418800354004,6.67286443710327
"83","47",43.404241703641,439696.643858658,5437820.36691061,33.4425735473633,9.961669921875
"83","48",42.420800437525,439803.977836756,5437820.36691061,31.9473495483398,10.4734506607056
"83","49",32.139226115456,439911.311814854,5437820.36691061,29.8633041381836,2.27591991424561
"83","50",26.121363960528,440018.645792952,5437820.36691061,26.0838813781738,0.0374829843640327
"83","51",22.802568554714,440125.97977105,5437820.36691061,29.1338539123535,-6.33128452301025
"83","52",31.596358179626,440233.313749148,5437820.36691061,29.431941986084,2.16441559791565
"83","53",41.58160127565,440340.647727247,5437820.36691061,28.948299407959,12.6333017349243
"83","54",35.898648451573,440447.981705345,5437820.36691061,28.7031002044678,7.19554615020752
"83","55",40.1539304725,440555.315683443,5437820.36691061,27.865550994873,12.2883796691895
"83","56",46.535081223323,440662.649661541,5437820.36691061,27.1191272735596,19.4159526824951
"83","57",41.831926280686,440769.983639639,5437820.36691061,26.2278957366943,15.6040287017822
"83","58",37.139861380763,440877.317617737,5437820.36691061,24.8082370758057,12.3316259384155
"83","59",29.717912769584,440984.651595835,5437820.36691061,21.7558879852295,7.96202564239502
"83","60",18.279486007371,441091.985573933,5437820.36691061,18.1872940063477,0.0921909734606743
"83","61",17.285538622244,441199.319552031,5437820.36691061,15.3540735244751,1.93146395683289
"83","62",17.758440232038,441306.65353013,5437820.36691061,16.921802520752,0.836638212203979
"83","63",13.992549266808,441413.987508228,5437820.36691061,19.1957206726074,-5.20317125320435
"83","64",9.0820889196428,441521.321486326,5437820.36691061,21.517879486084,-12.4357919692993
"83","65",8.9994799763522,441628.655464424,5437820.36691061,24.203857421875,-15.2043762207031
"83","66",0.1709509037235,441735.989442522,5437820.36691061,26.1372737884521,-25.9663219451904
"83","67",7.5886418756665,441843.32342062,5437820.36691061,27.4339790344238,-19.8453369140625
"83","68",NA,441950.657398718,5437820.36691061,NA,NA
"83","69",NA,442057.991376816,5437820.36691061,NA,NA
"83","70",NA,442165.325354915,5437820.36691061,NA,NA
"83","71",NA,442272.659333013,5437820.36691061,NA,NA
"83","72",NA,442379.993311111,5437820.36691061,NA,NA
"83","73",NA,442487.327289209,5437820.36691061,NA,NA
"83","74",NA,442594.661267307,5437820.36691061,NA,NA
"83","75",NA,442701.995245405,5437820.36691061,NA,NA
"83","76",NA,442809.329223503,5437820.36691061,NA,NA
"83","77",NA,442916.663201601,5437820.36691061,NA,NA
"83","78",NA,443023.997179699,5437820.36691061,NA,NA
"83","79",NA,443131.331157798,5437820.36691061,NA,NA
"83","80",NA,443238.665135896,5437820.36691061,NA,NA
"83","81",NA,443345.999113994,5437820.36691061,NA,NA
"83","82",NA,443453.333092092,5437820.36691061,NA,NA
"83","83",NA,443560.66707019,5437820.36691061,NA,NA
"83","84",NA,443668.001048288,5437820.36691061,NA,NA
"83","85",NA,443775.335026386,5437820.36691061,NA,NA
"83","86",NA,443882.669004484,5437820.36691061,NA,NA
"83","87",NA,443990.002982583,5437820.36691061,NA,NA
"83","88",NA,444097.336960681,5437820.36691061,NA,NA
"83","89",NA,444204.670938779,5437820.36691061,NA,NA
"83","90",NA,444312.004916877,5437820.36691061,NA,NA
"83","91",NA,444419.338894975,5437820.36691061,NA,NA
"83","92",NA,444526.672873073,5437820.36691061,NA,NA
"83","93",NA,444634.006851171,5437820.36691061,NA,NA
"83","94",NA,444741.340829269,5437820.36691061,NA,NA
"83","95",NA,444848.674807367,5437820.36691061,NA,NA
"83","96",NA,444956.008785466,5437820.36691061,NA,NA
"83","97",NA,445063.342763564,5437820.36691061,NA,NA
"83","98",NA,445170.676741662,5437820.36691061,NA,NA
"83","99",NA,445278.01071976,5437820.36691061,NA,NA
"83","100",NA,445385.344697858,5437820.36691061,NA,NA
"84","1",NA,434759.280866144,5437716.77176319,NA,NA
"84","2",NA,434866.614844242,5437716.77176319,NA,NA
"84","3",NA,434973.948822341,5437716.77176319,NA,NA
"84","4",NA,435081.282800439,5437716.77176319,NA,NA
"84","5",NA,435188.616778537,5437716.77176319,NA,NA
"84","6",NA,435295.950756635,5437716.77176319,NA,NA
"84","7",NA,435403.284734733,5437716.77176319,NA,NA
"84","8",NA,435510.618712831,5437716.77176319,NA,NA
"84","9",NA,435617.952690929,5437716.77176319,NA,NA
"84","10",NA,435725.286669027,5437716.77176319,NA,NA
"84","11",NA,435832.620647126,5437716.77176319,NA,NA
"84","12",NA,435939.954625224,5437716.77176319,NA,NA
"84","13",NA,436047.288603322,5437716.77176319,NA,NA
"84","14",NA,436154.62258142,5437716.77176319,NA,NA
"84","15",NA,436261.956559518,5437716.77176319,NA,NA
"84","16",NA,436369.290537616,5437716.77176319,NA,NA
"84","17",NA,436476.624515714,5437716.77176319,NA,NA
"84","18",NA,436583.958493812,5437716.77176319,NA,NA
"84","19",NA,436691.29247191,5437716.77176319,NA,NA
"84","20",NA,436798.626450009,5437716.77176319,NA,NA
"84","21",NA,436905.960428107,5437716.77176319,NA,NA
"84","22",NA,437013.294406205,5437716.77176319,NA,NA
"84","23",NA,437120.628384303,5437716.77176319,NA,NA
"84","24",8.9835924139494,437227.962362401,5437716.77176319,9.00001239776611,-0.0164203718304634
"84","25",13.428764280571,437335.296340499,5437716.77176319,13.6824378967285,-0.253673493862152
"84","26",15.545585110416,437442.630318597,5437716.77176319,18.1331367492676,-2.58755302429199
"84","27",31.072012657884,437549.964296695,5437716.77176319,22.5492763519287,8.52273559570313
"84","28",35.076349707536,437657.298274794,5437716.77176319,26.3641815185547,8.71217060089111
"84","29",39.071975401004,437764.632252892,5437716.77176319,29.7832202911377,9.28875541687012
"84","30",38.208162703842,437871.96623099,5437716.77176319,32.8668594360352,5.34130573272705
"84","31",38.999509216258,437979.300209088,5437716.77176319,35.4762496948242,3.52325654029846
"84","32",38.738967339657,438086.634187186,5437716.77176319,37.5537796020508,1.18518662452698
"84","33",36.68196817876,438193.968165284,5437716.77176319,36.6692771911621,0.012693134136498
"84","34",40.122702380776,438301.302143382,5437716.77176319,40.1341667175293,-0.0114612774923444
"84","35",38.540496358921,438408.63612148,5437716.77176319,39.0583038330078,-0.517806589603424
"84","36",39,438515.970099578,5437716.77176319,38.955135345459,0.0448644384741783
"84","37",39,438623.304077677,5437716.77176319,38.9999923706055,8.83150732988724e-06
"84","38",39.335544238157,438730.638055775,5437716.77176319,39.3355712890625,-2.7324809707352e-05
"84","39",42.216263624667,438837.972033873,5437716.77176319,38.8732299804688,3.34303331375122
"84","40",44.426158496991,438945.306011971,5437716.77176319,38.4836845397949,5.9424729347229
"84","41",42.234339752799,439052.639990069,5437716.77176319,38.0602912902832,4.17404890060425
"84","42",48.105848023433,439159.973968167,5437716.77176319,37.3457107543945,10.7601356506348
"84","43",49.017689728927,439267.307946265,5437716.77176319,36.8334503173828,12.1842384338379
"84","44",47.081654117282,439374.641924363,5437716.77176319,36.4793586730957,10.6022958755493
"84","45",39.183783045841,439481.975902462,5437716.77176319,35.8754577636719,3.30832552909851
"84","46",40.881410922455,439589.30988056,5437716.77176319,35.2313652038574,5.65004587173462
"84","47",52.28691420323,439696.643858658,5437716.77176319,34.2606468200684,18.0262699127197
"84","48",49.600165361493,439803.977836756,5437716.77176319,33.548397064209,16.0517692565918
"84","49",43.292650670536,439911.311814854,5437716.77176319,33.272647857666,10.0200042724609
"84","50",36.355731541247,440018.645792952,5437716.77176319,36.2505149841309,0.105217598378658
"84","51",30.719028885898,440125.97977105,5437716.77176319,30.642240524292,0.076787956058979
"84","52",30.679934829583,440233.313749148,5437716.77176319,31.1882286071777,-0.508292615413666
"84","53",40.911348072832,440340.647727247,5437716.77176319,30.6988162994385,10.2125310897827
"84","54",35.267850573519,440447.981705345,5437716.77176319,30.0294857025146,5.23836326599121
"84","55",45.990491836324,440555.315683443,5437716.77176319,28.9528293609619,17.0376605987549
"84","56",52.021306029717,440662.649661541,5437716.77176319,27.994987487793,24.0263175964355
"84","57",41.309976071314,440769.983639639,5437716.77176319,26.7947177886963,14.5152568817139
"84","58",38.943529442757,440877.317617737,5437716.77176319,25.1048202514648,13.8387117385864
"84","59",30.757526420085,440984.651595835,5437716.77176319,22.5223598480225,8.2351655960083
"84","60",19.497095912009,441091.985573933,5437716.77176319,19.358268737793,0.138825580477715
"84","61",0,441199.319552031,5437716.77176319,0.00281952694058418,-0.00281952694058418
"84","62",20.211358834042,441306.65353013,5437716.77176319,12.1769847869873,8.03437423706055
"84","63",23.46531131449,441413.987508228,5437716.77176319,17.921422958374,5.54388809204102
"84","64",16.155446495386,441521.321486326,5437716.77176319,21.656063079834,-5.50061559677124
"84","65",16.82777406046,441628.655464424,5437716.77176319,24.5644760131836,-7.73670244216919
"84","66",17.712705714241,441735.989442522,5437716.77176319,26.8782634735107,-9.16555881500244
"84","67",20.620749935028,441843.32342062,5437716.77176319,28.6351509094238,-8.01439952850342
"84","68",13.721036227932,441950.657398718,5437716.77176319,30.1320304870605,-16.4109935760498
"84","69",4.1011766677758,442057.991376816,5437716.77176319,30.9109630584717,-26.8097858428955
"84","70",NA,442165.325354915,5437716.77176319,NA,NA
"84","71",NA,442272.659333013,5437716.77176319,NA,NA
"84","72",NA,442379.993311111,5437716.77176319,NA,NA
"84","73",NA,442487.327289209,5437716.77176319,NA,NA
"84","74",NA,442594.661267307,5437716.77176319,NA,NA
"84","75",NA,442701.995245405,5437716.77176319,NA,NA
"84","76",NA,442809.329223503,5437716.77176319,NA,NA
"84","77",NA,442916.663201601,5437716.77176319,NA,NA
"84","78",NA,443023.997179699,5437716.77176319,NA,NA
"84","79",NA,443131.331157798,5437716.77176319,NA,NA
"84","80",NA,443238.665135896,5437716.77176319,NA,NA
"84","81",NA,443345.999113994,5437716.77176319,NA,NA
"84","82",NA,443453.333092092,5437716.77176319,NA,NA
"84","83",NA,443560.66707019,5437716.77176319,NA,NA
"84","84",NA,443668.001048288,5437716.77176319,NA,NA
"84","85",NA,443775.335026386,5437716.77176319,NA,NA
"84","86",NA,443882.669004484,5437716.77176319,NA,NA
"84","87",NA,443990.002982583,5437716.77176319,NA,NA
"84","88",NA,444097.336960681,5437716.77176319,NA,NA
"84","89",NA,444204.670938779,5437716.77176319,NA,NA
"84","90",NA,444312.004916877,5437716.77176319,NA,NA
"84","91",NA,444419.338894975,5437716.77176319,NA,NA
"84","92",NA,444526.672873073,5437716.77176319,NA,NA
"84","93",NA,444634.006851171,5437716.77176319,NA,NA
"84","94",NA,444741.340829269,5437716.77176319,NA,NA
"84","95",NA,444848.674807367,5437716.77176319,NA,NA
"84","96",NA,444956.008785466,5437716.77176319,NA,NA
"84","97",NA,445063.342763564,5437716.77176319,NA,NA
"84","98",NA,445170.676741662,5437716.77176319,NA,NA
"84","99",NA,445278.01071976,5437716.77176319,NA,NA
"84","100",NA,445385.344697858,5437716.77176319,NA,NA
"85","1",NA,434759.280866144,5437613.17661577,NA,NA
"85","2",NA,434866.614844242,5437613.17661577,NA,NA
"85","3",NA,434973.948822341,5437613.17661577,NA,NA
"85","4",NA,435081.282800439,5437613.17661577,NA,NA
"85","5",NA,435188.616778537,5437613.17661577,NA,NA
"85","6",NA,435295.950756635,5437613.17661577,NA,NA
"85","7",NA,435403.284734733,5437613.17661577,NA,NA
"85","8",NA,435510.618712831,5437613.17661577,NA,NA
"85","9",NA,435617.952690929,5437613.17661577,NA,NA
"85","10",NA,435725.286669027,5437613.17661577,NA,NA
"85","11",NA,435832.620647126,5437613.17661577,NA,NA
"85","12",NA,435939.954625224,5437613.17661577,NA,NA
"85","13",NA,436047.288603322,5437613.17661577,NA,NA
"85","14",NA,436154.62258142,5437613.17661577,NA,NA
"85","15",NA,436261.956559518,5437613.17661577,NA,NA
"85","16",NA,436369.290537616,5437613.17661577,NA,NA
"85","17",NA,436476.624515714,5437613.17661577,NA,NA
"85","18",NA,436583.958493812,5437613.17661577,NA,NA
"85","19",NA,436691.29247191,5437613.17661577,NA,NA
"85","20",NA,436798.626450009,5437613.17661577,NA,NA
"85","21",NA,436905.960428107,5437613.17661577,NA,NA
"85","22",NA,437013.294406205,5437613.17661577,NA,NA
"85","23",NA,437120.628384303,5437613.17661577,NA,NA
"85","24",1.4100863574886,437227.962362401,5437613.17661577,0.00131637661252171,1.40876996517181
"85","25",13.695061985391,437335.296340499,5437613.17661577,11.3191890716553,2.37587213516235
"85","26",15,437442.630318597,5437613.17661577,16.8139953613281,-1.81399476528168
"85","27",27.810026626151,437549.964296695,5437613.17661577,21.3623523712158,6.44767427444458
"85","28",33.304648287187,437657.298274794,5437613.17661577,25.3027896881104,8.00185871124268
"85","29",39.519410689639,437764.632252892,5437613.17661577,28.6089286804199,10.9104795455933
"85","30",39.542979036077,437871.96623099,5437613.17661577,31.8606472015381,7.68233299255371
"85","31",37.666659253274,437979.300209088,5437613.17661577,34.4232521057129,3.2434093952179
"85","32",38.542979036077,438086.634187186,5437613.17661577,36.6703834533691,1.87259817123413
"85","33",40.293751349875,438193.968165284,5437613.17661577,40.2793121337891,0.0144401034340262
"85","34",36.038410072441,438301.302143382,5437613.17661577,36.0070457458496,0.0313659496605396
"85","35",36.97541727644,438408.63612148,5437613.17661577,37.6887588500977,-0.713339686393738
"85","36",38.961589927558,438515.970099578,5437613.17661577,37.9897232055664,0.971865653991699
"85","37",37.5108817305,438623.304077677,5437613.17661577,38.0780296325684,-0.567147433757782
"85","38",39,438730.638055775,5437613.17661577,38.9999389648438,6.24917665845715e-05
"85","39",40.525486685778,438837.972033873,5437613.17661577,38.547794342041,1.97768986225128
"85","40",43.576327880354,438945.306011971,5437613.17661577,38.1454277038574,5.43090009689331
"85","41",44.579473470337,439052.639990069,5437613.17661577,37.7248268127441,6.85464572906494
"85","42",45.595789412119,439159.973968167,5437613.17661577,37.2876892089844,8.30810356140137
"85","43",51.215174646954,439267.307946265,5437613.17661577,36.6223258972168,14.5928516387939
"85","44",48.077058780072,439374.641924363,5437613.17661577,36.195671081543,11.8813858032227
"85","45",43.090408443322,439481.975902462,5437613.17661577,35.9754791259766,7.11492967605591
"85","46",42.504568963635,439589.30988056,5437613.17661577,35.5860137939453,6.91855812072754
"85","47",53.471588442686,439696.643858658,5437613.17661577,34.9714241027832,18.5001640319824
"85","48",52.504568963616,439803.977836756,5437613.17661577,34.6872024536133,17.8173675537109
"85","49",47.458497881319,439911.311814854,5437613.17661577,34.5710182189941,12.8874769210815
"85","50",39,440018.645792952,5437613.17661577,34.9404678344727,4.05953121185303
"85","51",32.949497012481,440125.97977105,5437613.17661577,33.0999984741211,-0.150501891970634
"85","52",30.081222259714,440233.313749148,5437613.17661577,32.9785385131836,-2.89731574058533
"85","53",37.000000000044,440340.647727247,5437613.17661577,32.1678733825684,4.83212804794312
"85","54",39.231089467722,440447.981705345,5437613.17661577,31.1942749023438,8.03681564331055
"85","55",47.607515029647,440555.315683443,5437613.17661577,29.9008865356445,17.7066268920898
"85","56",52.392055511566,440662.649661541,5437613.17661577,28.790828704834,23.6012268066406
"85","57",44.98673095958,440769.983639639,5437613.17661577,27.5112457275391,17.4754867553711
"85","58",40.019410828468,440877.317617737,5437613.17661577,25.8656463623047,14.1537618637085
"85","59",33.871192981458,440984.651595835,5437613.17661577,23.7464084625244,10.1247835159302
"85","60",31.003426766397,441091.985573933,5437613.17661577,20.7376232147217,10.2658033370972
"85","61",15.427190495046,441199.319552031,5437613.17661577,16.5063934326172,-1.07920241355896
"85","62",0,441306.65353013,5437613.17661577,0.0950238257646561,-0.0950238257646561
"85","63",29.562161788668,441413.987508228,5437613.17661577,17.7782897949219,11.7838726043701
"85","64",21.039295519943,441521.321486326,5437613.17661577,22.0958194732666,-1.05652356147766
"85","65",19.085461289749,441628.655464424,5437613.17661577,25.1654720306396,-6.08001184463501
"85","66",28.990862072729,441735.989442522,5437613.17661577,27.6670017242432,1.32385981082916
"85","67",32.471864226579,441843.32342062,5437613.17661577,29.5857467651367,2.88611531257629
"85","68",25.872068889936,441950.657398718,5437613.17661577,30.9974479675293,-5.12538051605225
"85","69",10.477146295542,442057.991376816,5437613.17661577,31.7340297698975,-21.2568836212158
"85","70",NA,442165.325354915,5437613.17661577,NA,NA
"85","71",NA,442272.659333013,5437613.17661577,NA,NA
"85","72",NA,442379.993311111,5437613.17661577,NA,NA
"85","73",NA,442487.327289209,5437613.17661577,NA,NA
"85","74",NA,442594.661267307,5437613.17661577,NA,NA
"85","75",NA,442701.995245405,5437613.17661577,NA,NA
"85","76",NA,442809.329223503,5437613.17661577,NA,NA
"85","77",NA,442916.663201601,5437613.17661577,NA,NA
"85","78",NA,443023.997179699,5437613.17661577,NA,NA
"85","79",NA,443131.331157798,5437613.17661577,NA,NA
"85","80",NA,443238.665135896,5437613.17661577,NA,NA
"85","81",NA,443345.999113994,5437613.17661577,NA,NA
"85","82",NA,443453.333092092,5437613.17661577,NA,NA
"85","83",NA,443560.66707019,5437613.17661577,NA,NA
"85","84",NA,443668.001048288,5437613.17661577,NA,NA
"85","85",NA,443775.335026386,5437613.17661577,NA,NA
"85","86",NA,443882.669004484,5437613.17661577,NA,NA
"85","87",NA,443990.002982583,5437613.17661577,NA,NA
"85","88",NA,444097.336960681,5437613.17661577,NA,NA
"85","89",NA,444204.670938779,5437613.17661577,NA,NA
"85","90",NA,444312.004916877,5437613.17661577,NA,NA
"85","91",NA,444419.338894975,5437613.17661577,NA,NA
"85","92",NA,444526.672873073,5437613.17661577,NA,NA
